ISO,Spool,Subsystem,Test Pack,Pressure,Hydro Group,Module,Assembly,LF,Size,Conn,EHT,Insul,Stage
R01-PA-229-O-9117-06,R01-PA-229-O-9117-06-1,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 05,In-Rack,40.16,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-06,R01-PA-229-O-9117-06-2,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 05,In-Rack,10.82,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-06,R01-PA-229-O-9117-06-3,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 05,In-Rack,18.81,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-07,R01-PA-229-O-9117-07-1,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 06,In-Rack,20.73,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-07,R01-PA-229-O-9117-07-2,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 06,In-Rack,39.98,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-07,R01-PA-229-O-9117-07-3,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 06,In-Rack,39.95,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-08,R01-PA-229-O-9117-08-1,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 08,In-Rack,17.23,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-08,R01-PA-229-O-9117-08-2,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 08,In-Rack,17.27,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-08,R01-PA-229-O-9117-08-3,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 07,In-Rack,40.06,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-08,R01-PA-229-O-9117-08-4,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 07,In-Rack,39.98,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-09,R01-PA-229-O-9117-09-1,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 09,In-Rack,39.95,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-09,R01-PA-229-O-9117-09-2,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 08,In-Rack,39.98,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-09,R01-PA-229-O-9117-09-3,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 08,In-Rack,21.72,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-09,R01-PA-229-O-9117-09-4,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 08,In-Rack,18.18,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-10,R01-PA-229-O-9117-10-1,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 09,In-Rack,12.21,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-10,R01-PA-229-O-9117-10-2,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 09,In-Rack,11.46,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-10,R01-PA-229-O-9117-10-3,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 09,In-Rack,31.85,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-10,R01-PA-229-O-9117-10-4,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 09,In-Rack,40.06,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-11,R01-PA-229-O-9117-11-1,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 10,In-Rack,39.53,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-11,R01-PA-229-O-9117-11-2,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 10,In-Rack,20.83,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-11,R01-PA-229-O-9117-11-3,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 10,In-Rack,39.95,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-11,R01-PA-229-O-9117-11-4,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 09,In-Rack,22.52,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-11,R01-PA-229-O-9117-11-5,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 09,In-Rack,3.89,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-12,R01-PA-229-O-9117-12-1,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 12,In-Rack,40.06,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-12,R01-PA-229-O-9117-12-2,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 11,In-Rack,17.27,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-12,R01-PA-229-O-9117-12-3,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 11,In-Rack,39.95,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-13,R01-PA-229-O-9117-13-1,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 13,In-Rack,39.98,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-13,R01-PA-229-O-9117-13-2,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 12,In-Rack,39.98,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-13,R01-PA-229-O-9117-13-3,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 12,In-Rack,17.35,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-13,R01-PA-229-O-9117-13-4,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 12,In-Rack,21.89,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-13,R01-PA-229-O-9117-13-5,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 12,In-Rack,17.23,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-14,R01-PA-229-O-9117-14-1,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 13,In-Rack,20.31,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-14,R01-PA-229-O-9117-14-2,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 13,In-Rack,39.98,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-14,R01-PA-229-O-9117-14-3,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 13,In-Rack,40.03,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-15,R01-PA-229-O-9117-15-1,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 14,In-Rack,39.95,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-15,R01-PA-229-O-9117-15-2,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 14,In-Rack,20.49,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-15,R01-PA-229-O-9117-15-3,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 14,In-Rack,39.95,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-16,R01-PA-229-O-9117-16-1,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 15,In-Rack,15.96,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-16,R01-PA-229-O-9117-16-2,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 15,In-Rack,40.06,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-16,R01-PA-229-O-9117-16-3,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 15,In-Rack,16.49,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-16,R01-PA-229-O-9117-16-4,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 15,In-Rack,19.07,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-16,R01-PA-229-O-9117-16-5,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 15,In-Rack,16.44,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-16,R01-PA-229-O-9117-16-6,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 15,In-Rack,15.06,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-17,R01-PA-229-O-9117-17-1,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 16,In-Rack,16.11,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-17,R01-PA-229-O-9117-17-2,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 16,In-Rack,40.25,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-17,R01-PA-229-O-9117-17-3,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 16,In-Rack,17.82,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-17,R01-PA-229-O-9117-17-4,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 16,In-Rack,13.03,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-17,R01-PA-229-O-9117-17-5,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 16,In-Rack,12.45,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-18,R01-PA-229-O-9117-18-1,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 17,In-Rack,39.98,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-18,R01-PA-229-O-9117-18-2,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 16,In-Rack,38.1,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-18,R01-PA-229-O-9117-18-3,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 16,In-Rack,13.18,3,Weld,NO,NO,PRE
R01-PA-229-O-9117-19,R01-PA-229-O-9117-19-1,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 18,In-Rack,16.98,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-19,R01-PA-229-O-9117-19-2,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 18,In-Rack,11.67,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-19,R01-PA-229-O-9117-19-3,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 18,In-Rack,40.06,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-19,R01-PA-229-O-9117-19-4,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 18,In-Rack,39.95,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-20,R01-PA-229-O-9117-20-1,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 19,In-Rack,11.18,2,Lokring,NO,NO,HYDRO
R01-PA-229-O-9117-20,R01-PA-229-O-9117-20-2,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 19,In-Rack,0.48,0.75,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-20,R01-PA-229-O-9117-20-3,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 18,In-Rack,20.65,2,Lokring,NO,NO,HYDRO
R01-PA-229-O-9117-21,R01-PA-229-O-9117-21-1,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 20,In-Rack,39.98,16,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-21,R01-PA-229-O-9117-21-2,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 20,In-Rack,40.01,16,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-21,R01-PA-229-O-9117-21-3,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 19,In-Rack,40.01,16,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-22,R01-PA-229-O-9117-22-1,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 21,In-Rack,30.46,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-22,R01-PA-229-O-9117-22-2,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 21,In-Rack,40.06,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-22,R01-PA-229-O-9117-22-3,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 20,In-Rack,29.98,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-23,R01-PA-229-O-9117-23-1,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 22,In-Rack,27.41,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-23,R01-PA-229-O-9117-23-2,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 22,In-Rack,39.53,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-23,R01-PA-229-O-9117-23-3,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 22,In-Rack,40.06,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-23,R01-PA-229-O-9117-23-4,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 21,In-Rack,16.98,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-24,R01-PA-229-O-9117-24-1,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 23,In-Rack,29.98,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-24,R01-PA-229-O-9117-24-2,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 23,In-Rack,24.66,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-24,R01-PA-229-O-9117-24-3,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 22,In-Rack,40.16,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-24,R01-PA-229-O-9117-24-4,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 22,In-Rack,27.33,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-24,R01-PA-229-O-9117-24-5,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 22,In-Rack,8.85,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-25,R01-PA-229-O-9117-25-1,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 24,In-Rack,30.09,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-25,R01-PA-229-O-9117-25-2,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 24,In-Rack,39.95,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-25,R01-PA-229-O-9117-25-3,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 23,In-Rack,30.01,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-26,R01-PA-229-O-9117-26-1,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 25,In-Rack,59.99,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-26,R01-PA-229-O-9117-26-2,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 24,In-Rack,39.98,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-27,R01-PA-229-O-9117-27-1,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 26,In-Rack,31.11,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-27,R01-PA-229-O-9117-27-2,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 26,In-Rack,17.2,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-27,R01-PA-229-O-9117-27-3,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 26,In-Rack,29.98,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-27,R01-PA-229-O-9117-27-4,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 26,In-Rack,39.98,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-27,R01-PA-229-O-9117-27-5,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 25,In-Rack,29.98,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-28,R01-PA-229-O-9117-28-1,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 27,In-Rack,27.32,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-28,R01-PA-229-O-9117-28-2,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 26,In-Rack,40.6,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-28,R01-PA-229-O-9117-28-3,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 26,In-Rack,31.21,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-28,R01-PA-229-O-9117-28-4,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 26,In-Rack,16.16,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-29,R01-PA-229-O-9117-29-1,25.01-C3P,TP-25.01-C3P-002,1100 PSIG,BULK TEST 7,Module 28,In-Rack,39.95,6,Weld,NO,NO,INSTALL
R01-PA-229-O-9117-29,R01-PA-229-O-9117-29-2,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 28,In-Rack,40.06,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-29,R01-PA-229-O-9117-29-3,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 28,In-Rack,39.95,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-29,R01-PA-229-O-9117-29-4,25.01-C3P,TP-25.01-C3P-001,1100 PSIG,BULK TEST 2,Module 27,In-Rack,17.72,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-30,R01-PA-229-O-9117-30-1,25.01-C3P,TP-25.01-C3P-002,1100 PSIG,BULK TEST 7,Module 29,In-Rack,12.51,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-30,R01-PA-229-O-9117-30-2,25.01-C3P,TP-25.01-C3P-002,1100 PSIG,BULK TEST 7,Module 29,In-Rack,37.85,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-30,R01-PA-229-O-9117-30-3,25.01-C3P,TP-25.01-C3P-002,1100 PSIG,BULK TEST 7,Module 29,In-Rack,10.3,3,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-30,R01-PA-229-O-9117-30-4,25.01-C3P,TP-25.01-C3P-002,1100 PSIG,BULK TEST 7,Module 29,In-Rack,18.13,2,Lokring,NO,NO,HYDRO
R01-PA-229-O-9117-30,R01-PA-229-O-9117-30-5,25.01-C3P,TP-25.01-C3P-002,1100 PSIG,BULK TEST 7,Module 28,In-Rack,19.94,6,Weld,NO,NO,HYDRO
R01-PA-229-O-9117-30,R01-PA-229-O-9117-30-6,25.01-C3P,TP-25.01-C3P-002,1100 PSIG,BULK TEST 7,Module 28,In-Rack,39.98,6,Weld,NO,NO,HYDRO
R01-PA-471-O-6197-01,R01-PA-471-O-6197-01-1,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 01,In-Rack,39.98,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-01,R01-PA-471-O-6197-01-2,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 01,In-Rack,39.95,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-01,R01-PA-471-O-6197-01-3,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 01,In-Rack,11.79,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-02,R01-PA-471-O-6197-02-1,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 02,In-Rack,12.14,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-02,R01-PA-471-O-6197-02-2,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 02,In-Rack,18.95,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-03,R01-PA-471-O-6197-03-1,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 03,In-Rack,40.03,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-03,R01-PA-471-O-6197-03-2,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 02,In-Rack,41.22,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-04,R01-PA-471-O-6197-04-1,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 04,In-Rack,39.95,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-04,R01-PA-471-O-6197-04-3,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 03,In-Rack,39.95,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-04,R01-PA-471-O-6197-04-5,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 03,In-Rack,20.09,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-05,R01-PA-471-O-6197-05-1,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 05,In-Rack,39.95,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-05,R01-PA-471-O-6197-05-3,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 04,In-Rack,39.95,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-05,R01-PA-471-O-6197-05-5,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 04,In-Rack,20.12,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-06,R01-PA-471-O-6197-06-1,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 05,In-Rack,19.11,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-06,R01-PA-471-O-6197-06-2,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 05,In-Rack,38.74,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-07,R01-PA-471-O-6197-07-1,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 05,In-Rack,40.03,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-07,R01-PA-471-O-6197-07-3,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 05,In-Rack,18.51,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-07,R01-PA-471-O-6197-07-4,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 05,In-Rack,21.31,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-08,R01-PA-471-O-6197-08-1,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 06,In-Rack,39.98,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-08,R01-PA-471-O-6197-08-3,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 06,In-Rack,39.98,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-08,R01-PA-471-O-6197-08-5,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 06,In-Rack,20.12,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-09,R01-PA-471-O-6197-09-1,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 07,In-Rack,39.95,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-09,R01-PA-471-O-6197-09-3,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 07,In-Rack,39.95,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-10,R01-PA-471-O-6197-10-1,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 08,In-Rack,16.12,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-10,R01-PA-471-O-6197-10-2,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 08,In-Rack,12.49,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-10,R01-PA-471-O-6197-10-3,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 08,In-Rack,21.32,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-11,R01-PA-471-O-6197-11-1,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 08,In-Rack,40.06,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-11,R01-PA-471-O-6197-11-3,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 08,In-Rack,32.96,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-11,R01-PA-471-O-6197-11-5,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 08,In-Rack,15.36,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-12,R01-PA-471-O-6197-12-1,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 09,In-Rack,39.98,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-12,R01-PA-471-O-6197-12-3,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 09,In-Rack,39.98,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-12,R01-PA-471-O-6197-12-5,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 09,In-Rack,20.12,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-13,R01-PA-471-O-6197-13-1,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 10,In-Rack,39.98,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-13,R01-PA-471-O-6197-13-3,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 10,In-Rack,39.98,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-13,R01-PA-471-O-6197-13-5,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 09,In-Rack,20.12,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-14,R01-PA-471-O-6197-14-1,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 11,In-Rack,39.95,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-14,R01-PA-471-O-6197-14-3,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 11,In-Rack,39.95,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-14,R01-PA-471-O-6197-14-5,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 10,In-Rack,19.59,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-15,R01-PA-471-O-6197-15-1,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 12,In-Rack,16.04,2,Lokring,NO,NO,PRE
R01-PA-471-O-6197-15,R01-PA-471-O-6197-15-2,18.01-C14,TP-18.01-C14-003,450 PSIG,BULK TEST 3,Module 12,In-Rack,12.79,2,Lokring,NO,NO,PRE
